talented,ซึ่งมีความสามารถพิเศษ,ADJ
well-rounded,ซึ่งมีความสามารถหลายด้าน,ADJ
epochal,ซึ่งมีความสำคัญอย่างมาก,ADJ
epoch-making,ซึ่งมีความสำคัญอย่างมาก,ADJ
sadistic,ซึ่งมีความสุขจากการทรมานผู้อื่น,ADJ
elated,ซึ่งมีความสุขมาก,ADJ
meaningful,ซึ่งมีความหมาย,ADJ
significant,ซึ่งมีความหมาย,ADJ
eventful,ซึ่งมีความหมาย (ต่อชีวิตของบางคน),ADJ
hopeful,ซึ่งมีความหวัง,ADJ
rare,ซึ่งมีค่า,ADJ
valued,ซึ่งมีค่า,ADJ
worth,ซึ่งมีค่า,ADJ
zero,ซึ่งมีค่าเป็นศูนย์,ADJ
well-paid,ซึ่งมีค่าตอบแทนมาก,ADJ
memorable,ซึ่งมีค่าน่าจดจำ,ADJ
twopenny,ซึ่งมีค่าสองเพนนี,ADJ
multiple-choice,ซึ่งมีคำตอบหลายคำตอบให้เลือก,ADJ
high-minded,ซึ่งมีคุณธรรมสูง,ADJ
nobleminded,ซึ่งมีคุณธรรมสูง,ADJ
quality,ซึ่งมีคุณภาพ,ADJ
schlock,ซึ่งมีคุณภาพเลว,ADJ
qualifying,ซึ่งมีคุณสมบัติ,ADJ
magnetic,ซึ่งมีคุณสมบัติเป็นแม่เหล็ก,ADJ
acid,ซึ่งมีคุณสมบัติเป็นกรด,ADJ
medicinal,ซึ่งมีคุณสมบัติเป็นยา,ADJ
eligible,ซึ่งมีคุณสมบัติเหมาะสม,ADJ
qualifiable,ซึ่งมีคุณสมบัติเหมาะสม,ADJ
qualificatory,ซึ่งมีคุณสมบัติเหมาะสม,ADJ
wifely,ซึ่งมีคุณสมบัติเหมาะสมที่จะเป็นภรรยา,ADJ
homogeneous,ซึ่งมีคุณสมบัติเหมือนกัน,ADJ
womanly,ซึ่งมีคุณสมบัติที่ดีของผู้หญิง,ADJ
moated,ซึ่งมีคูล้อมรอบ,ADJ
beaked,ซึ่งมีจงอยปาก,ADJ
snubby,ซึ่งมีจมูกทู่,ADJ
allegretto,ซึ่งมีจังหวะค่อนข้างเร็ว (ดนตรี),ADJ
cool,ซึ่งมีจังหวะที่ผ่อนคลาย (บทเพลง),ADJ
bluesy,ซึ่งมีจังหวะหนัก ช้าและเศร้า,ADJ
numbered,ซึ่งมีจำนวนจำกัด,ADJ
thousand,ซึ่งมีจำนวนพัน,ADJ
heavy,ซึ่งมีจำนวนมาก,ADJ
mass,ซึ่งมีจำนวนมาก,ADJ
sixteen,ซึ่งมีจำนวนสิบหก,ADJ
six,ซึ่งมีจำนวนหก,ADJ
underproof,ซึ่งมีจำนวนอัลกอฮอลน้อยกว่ามาตรฐาน,ADJ
evil-minded,ซึ่งมีจิตใจชั่วร้าย,ADJ
purposeful,ซึงมีจุดประสงค์,ADJ
purposive,ซึ่งมีจุดประสงค์,ADJ
commercial,ซึ่งมีจุดประสงค์เพื่อหวังกำไร,ADJ
short-lived,ซึ่งมีช่วงอายุสั้น,ADJ
monophonic,ซึ่งมีช่องทางออกของเสียงทางเดียว,ADJ
umbellate,ซึ่งมีช่อดอกที่ก้านดอกยาวเท่ากัน,ADJ
victorious,ซึ่งมีชัยชนะ,ADJ
winning,ซึ่งมีชัยชนะ,ADJ
animate,ซึ่งมีชีวิต,ADJ
animate,ซึ่งมีชีวิตชีวา,ADJ
racy,ซึ่งมีชีวิตชีวา,ADJ
snell,ซึ่งมีชีวิตชีวา,ADJ
sparky,ซึ่งมีชีวิตชีวา,ADJ
vibrant,ซึ่งมีชีวิตชีวา,ADJ
xerophilous,ซึ่งมีชีวิตอยู่ในที่แห้งแล้งได้,ADJ
viable,ซึ่งมีชีวิตอยู่ได้ (ทารกในครรภ์),ADJ
famed,ซึ่งมีชื่อเสียง,ADJ
noted,ซึ่งมีชื่อเสียง,ADJ
renowned,ซึ่งมีชื่อเสียง,ADJ
well-known,ซึ่งมีชื่อเสียง,ADJ
notable,ซึ่งมีชื่อเสียงโดดเด่น,ADJ
notorious,ซึ่งมีชื่อเสียงในทางที่ไม่ดี,ADJ
well-established,ซึ่งมีฐานมั่นคง,ADJ
well-founded,ซึ่งมีฐานะดี,ADJ
retuse,ซึ่งมีด้านบนทู่ๆ และเว้าเล็กน้อย,ADJ
moldy,ซึ่งมีดินอยู่เต็ม,ADJ
fertile,ซึ่งมีดินอุดมสมบูรณ์,ADJ
palpate,ซึ่งมีต่อมรับความรู้สึก,ADJ
wanton,ซึ่งมีตัณหาราคะ,ADJ
bug-eyed,ซึ่งมีตาโปนออกมา,ADJ
ox-eyed,ซึ่งมีตากลมโตเหมือนวัว,ADJ
monocular,ซึ่งมีตาข้างเดียว,ADJ
hawk-eyed,ซึ่งมีตาที่แหลมคมเหมือนตาเหยี่ยว,ADJ
pouched,ซึ่งมีถุงหน้าท้อง,ADJ
globose,ซึ่งมีทรงกลม,ADJ
controlled,ซึ่งมีทักษะ,ADJ
skilful,ซึ่งมีทักษะ,ADJ
skilful,ซึ่งมีทักษะ,ADJ
skilled,ซึ่งมีทักษะ,ADJ
skillful,ซึ่งมีทักษะ,ADJ
ambidextrous,ซึ่งมีทักษะหลายด้าน,ADJ
galleried,ซึ่งมีที่นั่งชั้นบน,ADJ
manneristic,ซึ่งมีธรรมเนียมปฏิบัติ,ADJ
iron,ซึ่งมีธาตุเหล็ก,ADJ
oiled,ซึ่งมีน้ำมัน,ADJ
underweight,ซึ่งมีน้ำหนักไม่ถึงเกณฑ์,ADJ
pigeon-toed,ซึ่งมีนิ้วเท้าหรือเท้าหันเข้าข้างใน,ADJ
salubrious,ซึ่งมีประโยชน์ต่อสุขภาพ,ADJ
salutary,ซึ่งมีประโยชน์ต่อสุขภาพ,ADJ
general-purpose,ซึ่งมีประโยชน์หลายด้าน,ADJ
versatile,ซึ่งมีประโยชน์หลายอย่าง,ADJ
insured,ซึ่งมีประกัน,ADJ
sparky,ซึ่งมีประกายไฟ,ADJ
electropositive,ซึ่งมีประจุไฟฟ้าบวก,ADJ
overpopulated,ซึ่งมีประชากรมากไป,ADJ
versed,ซึ่งมีประสบการณ์,ADJ
veteran,ซึ่งมีประสบการณ์,ADJ
sophisticated,ซึ่งมีประสบการณ์มาก,ADJ
overqualified,ซึ่งมีประสบการณ์มากไป,ADJ
efficient,ซึ่งมีประสิทธิภาพ,ADJ
uncinate,ซึ่งมีปลายเป็นรูปตะขอ,ADJ
acuminate,ซึ่งมีปลายแหลมเรียว,ADJ
fusiform,ซึ่งมีปลายแหลมเรียวทั้งสองข้าง,ADJ
sharp-sighted,ซึ่งมีปัญญาเฉียบแหลม,ADJ
alate,ซึ่งมีปีก,ADJ
white-headed,ซึ่งมีผมสีขาว,ADJ
far-reaching,ซึ่งมีผลกระทบอย่างมาก,ADJ
self-induced,ซึ่งมีผลจากการกระทำของตัวเอง,ADJ
mind-bending,ซึ่งมีผลต่อจิตใจอย่างมาก,ADJ
retroactive,ซึ่งมีผลย้อนหลัง,ADJ
veiled,ซึ่งมีผ้าคลุมหน้า,ADJ
matted,ซึ่งมีผิวด้าน,ADJ
beveled,ซึ่งมีผิวหรือขอบเอียง,ADJ
bevelled,ซึ่งมีผิวหรือขอบเอียง,ADJ
overmanned,ซึ่งมีผู้ทำงานมากเกินไป,ADJ
rainy,ซึ่งมีฝนตก,ADJ
workmanlike,ซึ่งมีฝีมือ,ADJ
monosyllabic,ซึ่งมีพยางค์เดียว (ทางภาษาศาสตร์),ADJ
gifted,ซึ่งมีพรสวรรค์,ADJ
poetical,ซึ่งมีพรสวรรค์ในการแต่งบทกวี,ADJ
poetic,ซึ่งมีพรสวรรค์ในการประพันธ์บทกวี,ADJ
forthcoming,ซึ่งมีพร้อมอยู่แล้ว,ADJ
populous,ซึ่งมีพลเมืองหนาแน่น,ADJ
sinewy,ซึ่งมีพละกำลัง,ADJ
energetic,ซึ่งมีพลัง,ADJ
yeasty,ซึ่งมีพลัง,ADJ
web-footed,ซึ่งมีพังผืดระหว่างนิ้วเท้า,ADJ
web-toed,ซึ่งมีพังผืดระหว่างนิ้วเท้า,ADJ
retarded,ซึ่งมีพัฒนาการทางสติปัญญาช้า,ADJ
highbred,ซึ่งมีพันธุ์ดี (ทางเกษตรกรรม),ADJ
tempestuous,ซึ่งมีพายุแรง,ADJ
poison,ซึ่งมีพิษ,ADJ
venomous,ซึ่งมีพิษ,ADJ
historical,ซึ่งมีพื้นฐานมาจากประวัติศาสตร์,ADJ
maritime,ซึ่งมีพื้นที่ติดกับทะเล,ADJ
effervescent,ซึ่งมีฟอง,ADJ
soapy,ซึ่งมีฟองสบู่,ADJ
parlous,ซึ่งมีภัย,ADJ
septicemic,ซึ่งมีภาวะโลหิตเป็นพิษ,ADJ
immune,ซึ่งมีภูมิคุ้มกันโรค,ADJ
natural-born,ซึ่งมีมาแต่กำเนิด,ADJ
supernumerary,ซึ่งมีมากเกิน,ADJ
multipolar,ซึ่งมีมากกว่าสองขั้ว,ADJ
olden,ซึ่งมีมานานแล้ว,ADJ
old-established,ซึ่งมีมานานแล้ว,ADJ
courtesy,ซึ่งมีมารยาท,ADJ
gracious,ซึ่งมีมารยาท,ADJ
mincing,ซึ่งมีมารยาท,ADJ
mannered,ซึ่งมีมารยาท (ดีหรือเลว),ADJ
angled,ซึ่งมีมุม,ADJ
right-angled,ซึ่งมีมุมฉาก,ADJ
insular,ซึ่งมีมุมมองแคบ,ADJ
titled,ซึ่งมียศตำแหน่ง,ADJ
peaked,ซึ่งมียอดแหลม,ADJ
salty,ซึ่งมีรสเค็ม,ADJ
piquant,ซึ่งมีรสจัด,ADJ
tart,ซึ่งมีรสจัด,ADJ
sapid,ซึ่งมีรสชาติ,ADJ
savorous,ซึ่งมีรสชาติ,ADJ
mouthwatering,ซึ่งมีรสชาติดี,ADJ
tasteful,ซึ่งมีรสชาติดี,ADJ
velvety,ซึ่งมีรสชาตินุ่ม,ADJ
nutty,ซึ่งมีรสถั่ว,ADJ
tasteful,ซึ่งมีรสนิยม,ADJ
tasty,ซึ่งมีรสนิยมดี,ADJ
high-toned,ซึ่งมีรสนิยมสูง,ADJ
minted,ซึ่งมีรสมิ้นต์,ADJ
mint,ซึ่งมีรสมินท์,ADJ
toothsome,ซึ่งมีรสอร่อย,ADJ
wrinkly,ซึ่งมีรอยเหี่ยวย่น,ADJ
wrinkled,ซึ่งมีรอยย่น,ADJ
wrinkled,ซึ่งมีรอยย่น,ADJ
fugitive,ซึ่งมีระยะเวลาสั้นๆ,ADJ
short-range,ซึ่งมีระยะใกล้,ADJ
valuable,ซึ่งมีราคา,ADJ
pricey,ซึ่งมีราคา (คำไม่เป็นทางการ),ADJ
pricy pricey,ซึ่งมีราคา (คำไม่เป็นทางการ),ADJ
big-ticket,ซึ่งมีราคาแพงมาก,ADJ
off-peak,ซึ่งมีราคาถูกและไม่ใช่ช่วงที่นิยม,ADJ
bull,ซึ่งมีราคาสูงขึ้น,ADJ
detailed,ซึ่งมีรายละเอียดมาก,ADJ
stripy,ซึ่งมีริ้ว,ADJ
warded,ซึ่งมีรูกุญแจ,ADJ
variform,ซึ่งมีรูปแบบแตกต่างกัน,ADJ
globular,ซึ่งมีรูปทรงกลมเล็กๆ,ADJ
bulbous,ซึ่งมีรูปร่างเป็นกระเปาะกลม,ADJ
helical,ซึ่งมีรูปร่างเป็นขด,ADJ
mastoid,ซึ่งมีรูปร่างเหมือนเต้านมหรือหัวนม,ADJ
navicular,ซึ่งมีรูปร่างเหมือนเรือ,ADJ
spatulate,ซึ่งมีรูปร่างเหมือนไม้พาย,ADJ
pear-shaped,ซึ่งมีรูปร่างเหมือนลูกแพร์,ADJ
global,ซึ่งมีรูปร่างกลม,ADJ
rounded,ซึ่งมีรูปร่างกลม,ADJ
xiphoid,ซึ่งมีรูปร่างคล้ายดาบ,ADJ
shapely,ซึ่งมีรูปร่างดี,ADJ
well-turned,ซึ่งมีรูปร่างดี,ADJ
tall,ซึ่งมีรูปร่างสูง (ของคนหรือสิ่งต่างๆ),ADJ
windy,ซึ่งมีลมแรง,ADJ
blustery,ซึ่งมีลมพัดแรง,ADJ
breathable,ซึ่งมีลมหายใจผ่านได้,ADJ
wheeled,ซึ่งมีล้อ,ADJ
gaseous,ซึ่งมีลักษณะเป็นแก๊ซ,ADJ
whorled,ซึ่งมีลักษณะเป็นขดหรือวง,ADJ
champaign,ซึ่งมีลักษณะเป็นที่ราบ,ADJ
academic,ซึ่งมีลักษณะเป็นนักวิชาการ,ADJ
ellipsoid,ซึ่งมีลักษณะเป็นรูปกลมรีเหมือนไข่,ADJ
wedgelike,ซึ่งมีลักษณะเป็นลิ่ม,ADJ
hexagonal,ซึ่งมีลักษณะเป็นหกเหลี่ยม,ADJ
weblike,ซึ่งมีลักษณะเหมือนใยแมงมุม,ADJ
maternal,ซึ่งมีลักษณะเหมือนมารดา,ADJ
mousey,ซึ่งมีลักษณะเหมือนหนู,ADJ
mousy,ซึ่งมีลักษณะเหมือนหนู,ADJ
nondescript,ซึ่งมีลักษณะไม่น่าสนใจ,ADJ
fibroid,ซึ่งมีลักษณะของเส้นใย,ADJ
fibrous,ซึ่งมีลักษณะของเส้นใย,ADJ
igneous,ซึ่งมีลักษณะของไฟ (คำทางการ),ADJ
interlocutory,ซึ่งมีลักษณะของการสนทนา,ADJ
lordly,ซึ่งมีลักษณะของขุนนาง,ADJ
grandmotherly,ซึ่งมีลักษณะของย่า / ยาย,ADJ
tent,ซึ่งมีลักษณะคล้ายเต็นท์,ADJ
wirelike,ซึ่งมีลักษณะคล้ายเส้นลวดหรือสายไฟ,ADJ
allied,ซึ่งมีลักษณะคล้ายกัน,ADJ
wormlike,ซึ่งมีลักษณะคล้ายตัวหนอน,ADJ
umbilicate,ซึ่งมีลักษณะคล้ายสายสะดือ,ADJ
vermiform,ซึ่งมีลักษณะคล้ายหนอน,ADJ
verbatim,ซึ่งมีลักษณะคำต่อคำ,ADJ
polar,ซึ่งมีลักษณะตรงข้าม,ADJ
umbonate,ซึ่งมีลักษณะนูนกลม,ADJ
correlate,ซึ่งมีลักษณะร่วมกัน,ADJ
Gothic,ซึ่งมีลักษณะสถาปัตยกรรมแบบโกธิก,ADJ
presentient,ซึ่งมีลางบอกให้รู้,ADJ
brindle,ซึ่งมีลาย,ADJ
brindled,ซึ่งมีลาย,ADJ
skewbald,ซึ่งมีลายสลับสี,ADJ
piebald,ซึ่งมีลายสลับสี (โดยเฉพาะสีดำและขาว),ADJ
beamed,ซึ่งมีลำแสง,ADJ
streamy,ซึ่งมีลำธารมาก,ADJ
valvate,ซึ่งมีลิ้นเปิดปิด,ADJ
cultured,ซึ่งมีวัฒนธรรม,ADJ
middle-aged,ซึ่งมีวัยกลางคน,ADJ
trivalent,ซึ่งมีวาเลนซีเท่ากับสาม,ADJ
eloquent,ซึ่งมีวาทศิลป์,ADJ
well-judged,ซึ่งมีวินิจฉัยดี,ADJ
winsome,ซึ่งมีสเน่ห์,ADJ
intellectual,ซึ่งมีสติปัญญา,ADJ
witted,ซึ่งมีสติปัญญา (มักใช้ร่วมกับคำอื่น),ADJ
phrenetic,ซึ่งมีสติฟั่นเฟือน,ADJ
heeled,ซึ่งมีส้นเท้า,ADJ
one-piece,ซึ่งมีส่วนเดียว,ADJ
two-piece,ซึ่งมีสองชิ้น,ADJ
two-edged,ซึ่งมีสองด้าน,ADJ
two-tone,ซึ่งมีสองสี,ADJ
two-faced,ซึ่งมีสองหน้า,ADJ
trilateral,ซึ่งมีสามด้าน,ADJ
trifocal,ซึ่งมีสามส่วน,ADJ
triocular,ซึ่งมีสามห้อง,ADJ
stringed,ซึ่งมีสาย,ADJ
striped,ซึ่งมีสาย,ADJ
insightful,ซึ่งมีสายตาแหลมคม,ADJ
sharp-sighted,ซึ่งมีสายตาแหลมคม,ADJ
eagle-eyed,ซึ่งมีสายตาที่คมกริบ,ADJ
shortsighted,ซึ่งมีสายตาสั้น,ADJ
short-sighted,ซึ่งมีสายตาสั้น,ADJ
idiomatic,ซึ่งมีสำนวนแบบเจ้าของภาษา,ADJ
adulterant,ซึ่งมีสิ่งเจือปน,ADJ
corrupt,ซึ่งมีสิ่งเจือปน,ADJ
governing,ซึ่งมีสิทธิปกครอง,ADJ
votable,ซึ่งมีสิทธิออกเสียง,ADJ
voteable,ซึ่งมีสิทธิออกเสียง,ADJ
pimply,ซึ่งมีสิวมาก,ADJ
monochromatic,ซึ่งมีสีเดียว,ADJ
quadruped,ซึ่งมีสี่เท้า,ADJ
xanthous,ซึ่งมีสีเหลือง,ADJ
foxy,ซึ่งมีสีเหลืองหรือน้ำตาลแดง,ADJ
reddish,ซึ่งมีสีแดง,ADJ
crimson,ซึ่งมีสีแดงเข้ม,ADJ
maroon,ซึ่งมีสีแดงม่วงเข้มอมน้ำตาล,ADJ
coral,ซึ่งมีสีแสดเข้ม,ADJ
milky,ซึ่งมีสีคล้ายน้ำนม,ADJ
pink,ซึ่งมีสีชมพู,ADJ
rose-coloured,ซึ่งมีสีชมพู,ADJ
salmon pink,ซึ่งมีสีชมพูอมส้ม,ADJ
sable,ซึ่งมีสีดำเข้ม,ADJ
roan,ซึ่งมีสีน้ำตาลผสมสีขาว,ADJ
ecru,ซึ่งมีสีน้ำตาลอ่อน,ADJ
ultramarine,ซึ่งมีสีฟ้าเข้ม,ADJ
mauve,ซึ่งมีสีม่วงซีด,ADJ
tangerine,ซึ่งมีสีส้มอมแดง,ADJ
prismatic,ซึ่งมีสีสัน,ADJ
unfit,ซึ่งมีสุขภาพไม่สมบูรณ์,ADJ
sound-minded,ซึ่งมีสุขภาพจิตดี,ADJ
run-down,ซึ่งมีสุขภาพทรุดโทรม,ADJ
mustachioed,ซึ่งมีหนวดโค้งที่ปลายสองข้าง,ADJ
red-faced,ซึ่งมีหน้าแดงเพราะอาย,ADJ
good looking,ซึ่งมีหน้าตาดี,ADJ
goodly,ซึ่งมีหน้าตาดี (คำเก่า),ADJ
incumbent,ซึ่งมีหน้าที่,ADJ
coordinate,ซึ่งมีหน้าที่ทางไวยากรณ์เหมือนกัน,ADJ
hazy,ซึ่งมีหมอก,ADJ
substantiative,ซึ่งมีหลักฐานยืนยัน,ADJ
round-shouldered,ซึ่งมีหลังส่วนบนโก่ง,ADJ
variegated,ซึ่งมีหลากสี,ADJ
broad-based,ซึ่งมีหลากหลาย,ADJ
multistoried,ซึ่งมีหลากหลายเรื่อง,ADJ
multifarious,ซึ่งมีหลากหลายชนิด,ADJ
multilevel,ซึ่งมีหลากหลายระดับ,ADJ
parti-colored,ซึ่งมีหลากหลายสี,ADJ
parti-coloured,ซึ่งมีหลากหลายสี,ADJ
multiracial,ซึ่งมีหลายเชื้อชาติ,ADJ
multiaxial,ซึ่งมีหลายแกน,ADJ
multifaceted,ซึ่งมีหลายแง่มุม,ADJ
multistage,ซึ่งมีหลายขั้นตอน,ADJ
multilayer,ซึ่งมีหลายชั้น,ADJ
polynomial,ซึ่งมีหลายชื่อ,ADJ
polyhedral,ซึ่งมีหลายด้าน,ADJ
multilateral,ซึ่งมีหลายฝ่าย,ADJ
cornered,ซึ่งมีหลายมุม,ADJ
mulangular,ซึ่งมีหลายมุม,ADJ
polymorphous,ซึ่งมีหลายรูปแบบ,ADJ
puddly,ซึ่งมีหลุมมาก,ADJ
coming,ซึ่งมีหวังจะสำเร็จ,ADJ
headed,ซึ่งมีหัวเรื่อง,ADJ
balding,ซึ่งมีหัวล้าน,ADJ
rock-ribbed,ซึ่งมีหินมาก,ADJ
stony,ซึ่งมีหินมาก,ADJ
lop-eared,ซึ่งมีหูยาน,ADJ
simple,ซึ่งมีองค์ประกอบเดียว,ADJ
inherent,ซึ่งมีอยู่เป็นปกติวิสัย,ADJ
actual,ซึ่งมีอยู่ในเวลานี้,ADJ
de facto,ซึ่งมีอยู่จริง,ADJ
prevailing,ซึ่งมีอยู่ทั่วไป,ADJ
ubiquitous,ซึ่งมีอยู่ทุกหนทุกแห่ง,ADJ
rarefied,ซึ่งมีอ็อกซิเจนอยู่น้อยกว่าปกติ,ADJ
univalve,ซึ่งมีอันเดียว,ADJ
heavy-eyed,ซึ่งมีอาการตาปรือ,ADJ
flatulent,ซึ่งมีอาการท้องเฟ้อหรือท้องอืด,ADJ
psychopathic,ซึ่งมีอาการทางจิต,ADJ
myalgic,ซึ่งมีอาการปวดกล้ามเนื้อ,ADJ
qualmish,ซึ่งมีอาการหวาดหวั่น,ADJ
dyspeptic,ซึ่งมีอาการอาหารไม่ย่อย,ADJ
ventilative,ซึ่งมีอากาศถ่ายเท,ADJ
airy,ซึ่งมีอากาศถ่ายเทได้สะดวก,ADJ
ephemeral,ซึ่งมีอายุสั้น,ADJ
disagreeable,ซึ่งมีอารมณ์เสีย,ADJ
amused,ซึ่งมีอารมณ์ขบขัน,ADJ
morose,ซึ่งมีอารมณ์ขุ่นมัว,ADJ
shrewish,ซึ่งมีอารมณ์ร้าย,ADJ
red-hot,ซึ่งมีอารมณ์รุนแรง,ADJ
poetic,ซึ่งมีอารมณ์สุนทรีย์,ADJ
poetical,ซึ่งมีอารมณ์สุนทรีย์,ADJ
plenipotentiary,ซึ่งมีอำนาจเต็มที่,ADJ
sanative,ซึ่งมีอำนาจในการรักษา,ADJ
almighty,ซึ่งมีอำนาจไม่จำกัด,ADJ
omnipotent,ซึ่งมีอำนาจไม่สิ้นสุด,ADJ
authoritative,ซึ่งมีอำนาจสนับสนุน,ADJ
palatine,ซึ่งมีอำนาจหรือสิทธิเท่ากับกษัตริย์,ADJ
influential,ซึ่งมีอิทธิพลต่อ,ADJ
seminal,ซึ่งมีอิทธิพลต่อการพัฒนาต่อ,ADJ
autonomous,ซึ่งมีอิสระในการเลือก,ADJ
drunken,ซึ่งมึนเมา,ADJ
fried,ซึ่งมึนเมา (คำไม่เป็นทางการ),ADJ
murky,ซึ่งมืดมัว,ADJ
one-track,ซึ่งมุ่งไปที่จุดเดียว,ADJ
spirited,ซึ่งมุ่งมั่น,ADJ
destined,ซึ่งมุ่งหน้าไปทาง,ADJ
defeasible,ซึ่งยกเลิก,ADJ
repealable,ซึ่งยกเลิก,ADJ
rescindable,ซึ่งยกเลิก,ADJ
rescissory,ซึ่งยกเลิก,ADJ
revokable,ซึ่งยกเลิกได้,ADJ
overarm,ซึ่งยกแขนขึ้นเหนือไหล่,ADJ
venial,ซึ่งยกโทษให้ได้,ADJ
inexcusable,ซึ่งยกโทษให้ไม่ได้,ADJ
eulogistic,ซึ่งยกย่อง,ADJ
upgrade,ซึ่งยกระดับ,ADJ
retractable,ซึ่งย้อนกลับไป,ADJ
admissible,ซึ่งยอมให้เข้า,ADJ
amenable,ซึ่งยอมให้ทดสอบ,ADJ
remissible,ซึ่งยอมให้อภัย,ADJ
resigned,ซึ่งยอมจำนน,ADJ
submittal,ซึ่งยอมจำนน,ADJ
peaceful,ซึ่งยอมตาม,ADJ
indulgent,ซึ่งยอมผ่อนผัน,ADJ
moratory,ซึ่งยอมผ่อนผันการชำระหนี้,ADJ
servile,ซึ่งยอมรับใช้,ADJ
admissible,ซึ่งยอมรับได้,ADJ
self-confessed,ซึ่งยอมรับด้วยตัวเอง,ADJ
tolerant,ซึ่งยอมรับฟังความคิดเห็นของผู้อื่น,ADJ
dyed,ซึ่งย้อมสี,ADJ
tolerative,ซึ่งยอมอดทน,ADJ
digestible,ซึ่งย่อยแล้ว,ADJ
maneuverable,ซึ่งยักย้ายได้,ADJ
manipulable,ซึ่งยักย้ายได้,ADJ
manipulatable,ซึ่งยักย้ายได้,ADJ
manoeuvrable,ซึ่งยักย้ายได้,ADJ
vernal,ซึ่งยังเป็นหนุ่มเป็นสาว,ADJ
adolescent,ซึ่งยังเยาว์วัย,ADJ
unfinished,ซึ่งยังไม่เสร็จสิ้น,ADJ
wet,ซึ่งยังไม่แห้งดี,ADJ
unmarried,ซึ่งยังไม่ได้แต่งงาน,ADJ
idle,ซึ่งยังไม่ได้ใช้การ,ADJ
pending,ซึ่งยังไม่จบสิ้น,ADJ
no-fault,ซึ่งยังไม่ตัดสินว่าใครผิด,ADJ
minor,ซึ่งยังไม่บรรลุนิติภาวะ,ADJ
undone,ซึ่งยังกระทำไม่สำเร็จ,ADJ
worldly-minded,ซึ่งยังคงสนใจในวัตถุและความสุขทางโลก,ADJ
prohibitive,ซึ่งยับยั้ง,ADJ
seductive,ซึ่งยั่วยวน,ADJ
insurmountable,ซึ่งยากเกินกว่าจะเอาชนะได้,ADJ
intangible,ซึ่งยากเกินกว่าจะอธิบาย,ADJ
privative,ซึ่งยากจน,ADJ
esoteric,ซึ่งยากที่จะเข้าใจ,ADJ
impalpable,ซึ่งยากที่จะเข้าใจ,ADJ
formidable,ซึ่งยากที่จะจัดการ,ADJ
intractable,ซึ่งยากที่จะรักษา,ADJ
elusory,ซึ่งยากที่จะหา (คำทางการ),ADJ
uphill,ซึ่งยากลำบาก,ADJ
point-blank,ซึ่งยิงในระยะใกล้,ADJ
epic,ซึ่งยิ่งใหญ่และกล้าหาญ,ADJ
amenable,ซึ่งยินดีร่วมมือ,ADJ
agreeable,ซึ่งยินยอม,ADJ
preempted,ซึ่งยึดเอาไปก่อน,ADJ
earthbound,ซึ่งยึดแน่นบนพื้นดิน,ADJ
retaining,ซึ่งยึดไว้,ADJ
anchor,ซึ่งยึดติด,ADJ
disciplinary,ซึ่งยึดถือระเบียบวินัย,ADJ
rightist,ซึ่งยึดถือลัทธิอนุรักษ์นิยม,ADJ
idealistic,ซึ่งยึดมั่นอุดมการณ์,ADJ
philosophical,ซึ่งยึดหลักธรรมะ,ADJ
protracted,ซึ่งยืดเยื้อ,ADJ
elastic,ซึ่งยืดหยุ่น,ADJ
stretchy,ซึ่งยืดหยุ่น,ADJ
outstretched,ซึ่งยืดออก,ADJ
elongate,ซึ่งยืดออกไป,ADJ
elongated,ซึ่งยืดออกไป,ADJ
protractile,ซึ่งยืดออกไปอีก,ADJ
rampant,ซึ่งยืนบนขาหลัง,ADJ
affirmative,ซึ่งยืนยันว่าจริง,ADJ
assertive,ซึ่งยืนยันอย่างมั่นใจ,ADJ
protrusile,ซึ่งยื่นออก,ADJ
protruding,ซึ่งยื่นออกมา,ADJ
messy,ซึ่งยุ่งยากใจ,ADJ
vexed,ซึ่งยุ่งยากมาก,ADJ
occupied,ซึ่งยุ่งวุ่นวาย,ADJ
deserted,ซึ่งรกร้าง,ADJ
plaguy,ซึ่งรบกวน,ADJ
incorporate,ซึ่งรวมเข้าเป็นหนึ่งเดียวกัน (คำทางการ),ADJ
interdisciplinary,ซึ่งรวมกันสองสาขาวิชาขึ้นไป,ADJ
federated,ซึ่งรวมตัวกันภายใต้ส่วนกลาง,ADJ
bipartisan,ซึ่งรวมพรรค2พรรค,ADJ
united,ซึ่งร่วมมือกัน,ADJ
breathy,ซึ่งร้องเพลงหรือพูดมีเสียงลมหายใจ,ADJ
squeaky,ซึ่งร้องเสียงแหลม,ADJ
weeping,ซึ่งร้องไห้,ADJ
misty-eyed,ซึ่งร้องไห้ฟูมฟาย,ADJ
subalpine,ซึ่งรองลงมา,ADJ
surviving,ซึ่งรอดชีวิต,ADJ
heated,ซึ่งร้อน,ADJ
overheated,ซึ่งร้อนเกินไป,ADJ
migratory,ซึ่งร่อนเร่พเนจร,ADJ
white-hot,ซึ่งร้อนจัดจนมีแสงสีขาวแผ่ออกมา,ADJ
muggy,ซึ่งร้อนชื้นมาก,ADJ
informed,ซึ่งรอบรู้,ADJ
vapourous,ซึ่งระเหย,ADJ
vapoury,ซึ่งระเหย,ADJ
volatilizable,ซึ่งระเหยกลายเป็นไอ,ADJ
vigilant,ซึ่งระแวดระวัง,ADJ
suppressible,ซึ่งระงับ,ADJ
recrudescent,ซึ่งระบาดใหม่,ADJ
